x,y
6886.049869192474,9208.083195271916
7384.86161866475,1855.3692924154575
4721.794247565998,9491.560537590623
5049.653660411381,5325.003493680086
1216.2518856253157,614.0740185159566
7587.32033751504,1318.8364951857257
4139.897309082642,3270.0662982250797
1299.7838917455251,8225.369846111247
7155.904485774187,5635.279225132126
566.9661902505019,6696.482164512848
4425.9652036356,3543.3886045172258
3273.8372918941936,9777.120653997286
7700.130419048367,7302.135267448184
871.3262797049948,6057.245710264795
8790.893028583203,5166.608025245575
7175.732318176796,7953.317369882879
1412.5606287811033,3302.52533544205
7572.972127323069,3410.3005665209007
1083.5757132789836,2600.328333412748
596.149037745336,113.88403849865946
6674.44273324162,6.690483158143801
4143.434658810008,9595.272422612263
4403.821495009163,6869.88896699009
686.8479645218129,1053.2072167957197
7257.116122085216,8298.777701107056
6578.12882411879,2359.012214811468
9310.55562274424,6537.788364453221
190.57432341458735,1394.9317461934263
4244.231435551978,1914.0816129282935
4620.303242323583,1541.9450558667613
5106.150772550572,9496.268476184481
5622.971485391083,1816.0136806583548
2702.332270279376,9032.217820876924
796.3877256693575,9276.802692181756
4313.426956423092,4402.78518495935
8384.996056263724,3936.7748928130154
2818.953860255018,6093.70661114964
6522.4130755878405,7551.972257891421
9517.952861978312,228.28132753785258
5946.08539455754,2354.666890859286
3319.3153733344902,9025.377547588363
7609.592045501383,9356.090206965762
1853.3935799946998,6067.284851584985
9954.946683637103,2933.766643809751
7609.051465149781,5584.425246312266
2712.672712315718,5686.5991304768895
5676.045980368166,8849.544050265327
233.71198761381606,7546.511215925939
481.94398928254947,2166.0795727251116
3661.7964805036318,3639.3884557946167
3799.3095377025497,5004.995031813112
6881.44027575777,7690.041486614787
2001.430234756848,5494.074915339567
5740.035830510463,877.1061837767835
8507.062975889543,5004.8340411641075
822.5771498980849,2963.6270051914917
3836.248996764794,8014.954182892784
4955.255276526644,7246.427990214227
7904.833591476584,6682.468347102235
1964.2667107204725,1968.6716559228912
9313.853036639399,5129.939443810124
5060.807003952188,6681.272689919188
801.0949613263718,8560.707108168206
2258.4526142694385,7654.473679252141
8487.774950887258,9536.076846462644
2436.769795183954,8372.32890860754
4221.109721058832,3262.7416952212484
1603.1275449563066,3405.096480062664
7301.341881462879,5066.107731757889
5816.887085097117,307.548550658574
9481.737617857685,1784.0983958658373
712.6112751881752,1688.2568189871683
6189.258553268165,7797.264517502905
1775.5620518312842,6752.208078936443
6189.699213681767,9726.61162634528
7843.3838735155105,7293.556135088436
5267.64563287882,3926.625612977138
8038.304351466552,3736.4307709010113
0.21843854991709932,518.6306720126698
8831.846866233973,2869.083548089295
694.5671003579735,1935.5061338915768
4501.343945308673,9496.517467711446
6026.837200901621,7043.19514453376
1090.8471874949,6781.803992277492
9925.130588970547,7036.321200543611
5387.308447723075,4060.7920605318195
9702.1143952563,1274.7195717982872
8798.673801334358,277.9962771713484
3272.680658214021,3863.632817165813
6235.9453807034315,8214.005895925293
2215.5504562504857,3855.7758262992293
7209.724874675395,8823.163545078192
3531.390073553259,7254.305724582671
6100.138267466575,2146.8211046683837
5131.476296321389,8681.01223634815
5562.962272516007,4099.803126695834
8361.137468667255,2149.0949213985323
4302.548399279048,828.6496107327602
4622.840335886796,9312.765280754
1015.8473859837114,461.8266700006901
7731.229694093744,9834.051439335288
2815.207994042044,733.7626870193592
7486.364575977426,8342.011035797368
575.8889072999318,4018.4317494716047
5561.477627703306,9966.808258453286
8165.359812395038,9811.8997648368
8431.270693915343,8310.470329559994
5015.124936583143,9192.622022762609
2000.4718553229627,2897.4074503810907
6228.7283549526255,2766.2314937216315
8411.257467814758,1381.2492595603344
498.46926526397107,1736.5252247827011
1802.4423309274007,2487.2228564604006
3436.095479359619,1555.9975674933623
7440.792623405447,495.696386681006
4128.285543746737,6409.550822288363
3090.5664778777796,6684.010670745156
6493.021011244332,6307.100303398953
3930.7053416412964,6387.005277463202
9048.929490189423,6724.143694663204
5617.5062198953265,3567.8151552145164
5420.386726757884,1173.059675493825
7724.373981784579,198.16821393094264
4637.8639084649085,9961.359538179246
4668.423710245232,9535.528860590337
7840.272868074363,8906.762979351184
7421.720799098026,2833.4735806915155
6371.239688593045,2428.623876378475
1748.3652575327235,1153.877752727932
5942.462623073027,8850.287298559171
9513.995452417423,8936.31691124402
1860.9180637775669,4481.503059746141
8976.664088728683,4677.756790323145
6581.908602686069,2864.5477987189947
3236.6601466239717,1010.2175589026963
6605.254302878551,3491.5539977439803
1693.6028271216219,9706.637239730855
3706.782750615778,7347.695324608629
2913.5532115229757,8698.557676617738
2427.5109981113196,254.96368380586554
7025.708059268298,4696.532913834033
4771.847713548327,7809.6904712052365
2307.1938119429183,4534.564947924954
1493.696200934399,2691.2411411976054
4398.454799096851,1415.319538630242
8868.058760794125,3851.378023842479
7325.643128813637,9398.86976970399
7340.650906593886,2843.3397568132114
9788.850686215366,461.0463506522988
7512.909394523292,8860.164974301544
5302.199823423404,5925.783482039935
7782.589835326915,1949.6693175362234
3701.23643800463,4381.519690320062
9635.704723667046,3928.276005424287
1182.7496317278153,5315.063041518173
8490.440826090366,3084.365086793612
39.204751550311336,8443.29151114782
1939.9848257742358,4475.230330072714
4682.931828423051,463.6683983167722
3697.8262839627587,3673.130160999508
3913.6305392088443,3917.789973771775
5258.464688998707,4689.127254791574
3194.2435774644186,3317.5233333889787
4492.017144043358,3882.9012700042576
2781.5344869951095,4635.298050170479
142.19410643370733,1569.8727225542798
5530.650786359012,7564.730133592623
2571.3978040561838,6128.260162719661
6569.630410389135,8861.234460593512
7184.297863902626,9028.573683844133
2819.392099649375,6721.252248518167
4360.502756793943,8265.612891287527
8924.980083668326,2071.6890381903972
2619.0318792541057,2446.7305946975193
9401.75444497849,8946.986752375107
3093.903876393519,743.3574275662502
2501.418731075089,335.4783513774695
7095.884120997058,5963.2723705167855
5814.324927771578,6167.991592010197
1881.8681785082647,5177.812704734831
9199.824935047272,9244.594856426445
3570.5268781486598,8838.170906484534
945.3035130699383,2094.5374234361902
7062.798832482192,784.2267953101145
2795.7459874838532,468.61182487407336
9847.440357850948,8483.653607426091
4917.822957753766,5509.512791180957
7661.971311358849,7008.489099946682
3239.116705013917,9394.171255157426
297.3989678524902,3352.428158096794
8664.752762888236,9698.969995594965
978.5164405881463,5147.200487391221
8532.68381731401,8037.317670819017
1335.3740810244808,8319.628076677584
9292.293939831663,4763.893404994359
8502.491692045534,2283.7528173805313
6717.6069902899435,3936.7279843366177
1190.4010415622079,7271.976382556734
3032.8788897850777,6955.9516746049585
7830.030913887428,2855.298920756567
8938.304217293604,7985.601595842796
568.9971916997882,2265.6735484719648
9463.581518725861,4857.271479741871
6867.101834960855,9739.953252893787
6914.616701212483,3671.588992527679
3937.8684493066676,8630.178077234577
4265.968209521266,2771.9632642852075
3677.9604052644468,9760.349379458656
8161.292488933981,18.830489198432552
9382.1421655741,4788.243069713438
8222.453063678016,9474.640861056901
9408.5014510935,8237.991555994513
7679.1968005488125,134.6451791440695
8297.533721419597,4748.94831537459
2294.7617894777404,8767.00947232845
3521.973489663017,7882.373368738531
9770.264163231612,5668.034381114937
1741.3879455191218,4304.0930247187625
8313.954910766726,5911.111298789783
614.9628344639002,1641.1068885608727
3417.724605392134,4047.040419583675
828.1520755129256,1544.0964439467564
6702.478581756395,9721.156924946048
5776.505305109761,8246.179345421146
7840.92043422718,8762.597237523127
8980.94896916076,1995.7408369963991
4458.746016881625,5547.313335277981
9721.065045702851,1037.0306013544007
7705.600114900444,6087.514048175324
8105.329127652079,4723.725819715284
428.9858610615305,1401.9069503659898
8937.869304917132,2440.7061228594853
6446.795398059015,332.1830642645396
2207.5444961499425,8959.422999062443
6156.838474787179,2740.0741016725274
6867.302600679678,7772.501666128307
7214.05822762343,3146.4401290460555
6036.735976677541,1957.780077666642
4840.2374652989,3222.700485227188
6601.171427298453,4361.578276548827
2995.6216686760827,1734.8400290710142
3823.483044001311,5030.063010131575
255.3623644031766,7176.338262912738
882.2164705360947,2973.8942572975247
9205.449437946547,3221.820689635826
7420.783760593529,1883.61710883989
7078.357109835148,4711.14864775665
8037.11750081064,4929.663623656805
9049.90919062742,5848.00101768048
9031.317924085803,6976.369448460071
12.971916896412639,1411.1860653510678
2695.880121683233,3045.8426111037993
6378.741779716323,2430.672761441425
8891.351258066987,2159.717066009307
901.415622072873,2085.0681103829347
3240.851430154464,923.1966110285683
7898.478979100097,9340.925256712966
8745.337484107882,94.08440524878215
1797.5206541145506,5581.518804164764
6467.430894870036,9474.490733773768
3214.2916312612256,2577.199555978367
1378.9725533211595,8137.588940755863
4353.363201701281,3900.665531086542
2261.2944685784687,1976.7489480549928
3634.050386054166,9710.142975263847
6042.255305183112,5426.209156252625
1688.4868493716187,3968.5185137407166
2133.3738251344803,6863.792504711226
94.52449536398677,3134.389172593366
7901.387827301016,2373.246325868853
6128.926553591373,5361.122055333488
9397.887070565652,4175.355752356603
7923.058392664519,1757.755534447808
5392.299127827304,3799.428389313255
6057.272808921442,2674.8362351063815
5305.93087241657,4045.022028001839
3975.194512055088,7496.986384575896
9003.490559375288,1027.9652227150061
6734.348077216637,7700.699850374848
5903.268633891631,9630.40000961143
8927.90794511194,6843.2245057004075
7114.130514258988,6663.104411129757
7735.469202581964,6055.4326331228285
4609.737516323461,3720.4709350354224
6373.440129508352,5480.59200760342
4303.787062384406,7257.937863391086
1099.7941151925738,3730.6191394684906
4768.197228124352,7738.428337402695
5296.605394894397,8441.463425159476
101.86916602833662,2728.820217436777
7212.779763916395,8052.586890639069
1400.9296970616504,2724.899262544971
4384.684583107249,2269.516105457955
9697.782263664001,9797.13450319458
4130.167197931522,5524.161077282359
7210.895695501861,6654.383654086465
3369.085748442543,8039.59722341099
4646.720384373797,8878.499409656304
6652.901929584741,3813.729921803013
2629.738404779315,7060.339024292236
7394.327535941583,1359.4603758131384
6968.460105835099,4449.104248277195
2376.029065069302,56.6606061667696
2385.9799335208186,7220.2014200428075
6883.0879411947335,850.8971278784738
7458.604916751379,3556.027298717891
6097.79688615229,1721.068066990472
2579.271596936822,8983.413666182198
4143.943567452469,6467.489768681111
8516.409655448448,9218.127026193366
6060.5046090958795,877.1224620576957
9552.245326536247,7221.376323180602
5061.594123982761,2986.146509283809
7185.632110592223,9408.328987195027
964.732887638462,1347.7470284921367
8131.7240050072005,7062.963527122721
1265.9121790503557,7817.8911986429575
4780.9529459873265,7747.5449234865055
9372.157395720971,7052.689692805523
2209.2165730477464,2380.9823433592446
4796.610972980272,4728.502608386848
4442.151084300043,7349.58176241089
3146.9476039146825,2840.4162232998588
9127.540927109414,7905.688439354265
7891.0492852437865,4383.090633524096
196.237205932559,3600.4968618721177
4680.144543524454,8549.36745682816
9781.307333318384,4287.129811535177
1798.5915770058791,5393.703345630974
130.26898484994277,6810.051167585156
5240.447996585106,8171.913191052633
1494.3834460639516,734.4611622940789
2489.1386153929075,3896.8096274063414
9776.53531489179,2468.922525499638
7807.197928567971,2647.534027362695
9354.912780146838,1458.6987473007596
4273.1742854041795,8355.066735691675
2542.5187801740135,2547.6388662738814
4556.839940069868,2140.745348671128
2561.28392077714,5291.86810668101
2643.7724725854905,9307.855693975296
8927.999044766186,324.17432658726096
5380.101200784277,2131.898217612811
4823.555564762822,8061.49689555902
4368.739012511526,3806.0833394658466
6284.851870432545,8780.01933471677
4578.670363395277,1473.6628974604682
7345.451670604321,1980.3859777355738
1628.2493574045275,8109.616259559468
4152.693666149152,3056.4704184134785
7548.789142203779,366.10362553830544
3140.098426183211,2825.308367956141
409.49602235793583,8108.434883746104
9820.104398373272,9292.103946464596
7240.955130716611,4562.690870727649
7606.633949194818,2638.6081055860777
130.0007411560311,8280.537721229523
926.5226250280745,6171.764082106336
5932.250319998691,7237.837361890165
472.1225713588395,8312.038032873425
5881.0052602107135,9400.742047680347
7295.62012038817,1824.5777410184971
3836.8173410953045,9372.191511606958
6200.267014568858,6294.089625251984
3070.3634300726444,9136.385817642838
3125.9044196578534,2241.7941893293814
437.0467902165076,967.9173203305735
5764.909293150838,1919.3868226202771
607.8375890923483,9553.575095443946
8957.00053216861,5716.295703475907
1708.119294357624,7283.172282595438
1960.732365917237,1023.6617034695239
6607.300862219832,907.117826946564
3530.870225984578,3990.8194558199793
5372.376492573877,388.4691648863692
1814.7244606482482,3940.423505519154
9494.635419339898,1644.7454174994114
638.5061102287737,4527.636765376239
364.27350009256895,4403.044445167335
8097.170730775828,6252.5351270944475
9230.70156206405,4518.226636563699
2817.0457591983413,9604.498597375547
3581.5641311378154,3994.4776597480327
8918.972837108093,6668.7953060654245
2828.054551973146,4601.115824211947
6196.056064327863,1470.6914157394667
933.940018235202,9868.250001050563
8349.792839720207,2537.292035037404
4415.944489662209,8360.813827039681
4349.633159952994,5300.787769084219
4322.230489364386,189.33747699744097
3263.0893132442307,4163.074652687752
4710.864383482673,1230.5667768477836
9275.929901845459,2413.178239050575
7553.862767707686,5824.729355974935
2858.311745381259,6647.444020959408
2601.1284804153834,6635.744441778606
9257.062601860986,9293.209720754578
7277.03741569898,6048.225802399135
9534.751181286088,967.7269957154477
7164.794845539617,7207.483301320147
8884.51912099541,6243.046653389311
2602.509595497996,8839.517997316892
5967.5065305618755,1880.228158722481
777.6315216417051,4294.706310635979
7072.759731356216,8183.007481993145
7288.398124630694,3588.6038237996345
2979.8549319219114,283.24910548393035
2602.3036800842,9626.550251749339
104.09261258088054,2880.1154761569446
3415.0086280016967,8672.712319490285
5619.687940027323,4532.964701679255
941.4253753255874,8066.6401501886185
9665.9810964481,234.00398786397324
6951.04389365995,3527.7406049907554
1930.4691998438218,5781.300867406951
5890.352279186034,2162.353118086412
5282.410135356249,4328.70134491368
1685.108128732169,8961.747368773908
5321.684063477982,4649.827175136866
4085.076147660669,5692.436322453488
993.0683613582736,1620.2719702961788
4467.1251677617365,8476.873847591918
4527.32841099047,1415.2758516679587
9045.735497801448,9255.399067156013
8603.708931989151,27.991066218767678
9676.6150192991,7923.787161574419
6320.442664162936,6171.925427167837
4542.333239691888,9362.085718880617
5868.556944170229,9824.218638678502
86.81066786654368,7230.002361424972
2366.8922182434026,9801.73122084052
9103.57080818542,8705.102587485819
721.3484859844943,1615.7266477749345
244.227164063191,7345.339663628364
1762.5429566729722,8623.405437279622
7952.955280983238,7021.490105286994
5686.948797336336,114.79887705480807
9171.730731120902,2608.4632750899204
8965.039854861754,2500.6086235715366
5337.169131368137,4817.667153665122
4857.019025283525,3943.765907977873
1509.9701041187518,3384.3513702839014
8074.632195162642,9334.154298507696
7040.6049188009065,9824.120614217352
254.16440590884548,9458.541960899292
6724.977202526148,2730.7303280814754
925.9224820118872,9397.3330876455
3295.5922815142926,354.94460852017795
3323.25460922815,2013.3653904427517
5764.254311782315,4966.521082819702
815.9586484879844,4976.75946459717
1590.206920852113,23.910929111649047
3519.4374436083963,6639.732194247292
5852.6086022681675,2150.542950324934
6985.20477268264,5782.070524731535
2637.739211439912,1556.9338735689053
2.024955642593307,4194.421737357183
5527.6239401413295,5966.614073782212
1015.9146303452737,8353.380114142938
4583.307581781708,4552.866655238098
5795.087916358272,1082.918707184134
8381.26551391496,1358.244805321135
7832.198170706288,112.385580922848
1852.799013751899,7795.4518986111525
2122.4564026712455,937.7355933942056
8825.759358951493,4945.052145390666
7238.385921262788,2225.3509157031835
8530.250974873843,4632.019189804272
5413.517548282698,1168.9741462122793
2005.1895218876514,1538.130730005245
2988.356601806361,5946.710134558833
9601.531968578423,295.61345476907917
9009.055485685707,3383.0431138936788
7382.6904139913995,883.9660800818828
7330.981229178231,7246.42731594768
2741.23574540998,429.06154360782267
4161.193719812069,5780.556564772719
2500.784566654227,3794.547323364612
5440.602620549786,5627.90671069597
159.69055716329007,444.1996180539176
7952.121517095527,1658.5135020691887
1077.9927100921016,1441.5936555084886
6810.761255799028,9216.402071156534
5461.207182329207,8713.452886893963
8686.843542703591,8783.265033533855
2700.4346160092973,7770.162496694847
3791.4798798796155,1229.114505222112
231.86390684663772,3593.8894460744687
2905.080263867873,8609.928915944729
1543.8748083385544,480.76203346627767
4789.846719009002,745.0547979317502
8298.987762583884,2267.9227999269956
1702.1177277227962,3514.590115491589
5764.774011702349,6027.5700767815
1414.7404672528885,9940.93712937726
907.9605777826727,5775.688809885022
8060.748068356044,2318.3744002505723
8175.632121837839,6682.9529512728595
8442.58940737262,8131.771696634587
6169.340422877561,1744.48927180775
413.58024894363797,201.11830213786374
5182.004532168314,5708.712962673207
8038.1508276816685,133.69901793412464
8342.723001370005,8792.21249815135
4499.973107677575,6286.369717561259
7217.831008506652,9357.440686357962
8134.554113012692,2489.3023014409146
5317.236777570248,1427.0554178269902
6380.7609064989165,4909.550984650131
4945.696030411156,1521.8416447316663
5082.56515928506,5325.212807406665
6477.9518371482845,6732.233525307887
7761.120971856514,2460.2432454714794
7069.649660662999,8610.92316885664
1806.8408162221926,4378.954712790453
2688.8685528745527,2689.112306323201
6664.695650382606,1134.7213525136867
7099.065613286859,6188.444997154337
7905.1440065686775,4805.6136520584
9184.9930952625,1460.0040202711884
1177.0363497277292,9745.933402994666
2725.6200921567965,8958.035511640843
3299.603185358743,8837.00114232505
3615.960508896541,8627.962539672162
6574.8524949659195,1926.8203044230136
8602.318099312046,7374.689473910733
1907.3736923346728,4327.272113131596
4741.5786920364235,7043.587770184441
5864.340596252495,1676.3772606118266
902.7125324988339,4443.155428225702
5198.749078037848,3366.0504601447196
